,Department,zip_code,Variance,Distance,Cosine,Nouns_nb,Variance_std,Distance_std,Cosine_std
96,63,63720,142.2245774587203,292.7878387875796,47.86359249305311,11,12.929507041701845,5.323415250683265,0.8702471362373293
97,76,76330,90.17696206108891,198.81122123368993,36.61459675384242,10,9.01769620610889,4.418027138526443,0.8136577056409426
98,80,80260,121.28831970035502,268.58892435029304,44.4857985821985,11,11.026210881850457,4.883434988187147,0.8088327014945181
99,67,67204,91.41916210622288,170.4009486349199,30.496850992983624,9,10.15768467846921,4.7333596843033305,0.8471347498051007
100,31,31840,455.10672216545896,2913.574405575548,474.6006762180376,34,13.385491828395851,5.19353726484055,0.8459905101925804
101,62,62610,644.3618531970311,6605.945518905625,1142.8744046313377,52,12.391574099942906,4.981859365690517,0.8618962327536484
102,27,27200,275.94035307032414,1339.7423598842759,236.04659393771374,24,11.497514711263506,4.854138985087956,0.8552412823830208
103,38,38300,261.89221453333806,918.124226710425,135.8519099677493,19,13.78380076491253,5.3691475246223686,0.7944556138464871
104,25,25800,487.1839166136983,3167.975593532153,499.1768534505062,35,13.919540474677094,5.324328728625468,0.8389526948748003
105,38,38140,423.60648192284833,2697.0828038348673,447.9411706471543,33,12.836560058268132,5.10811137089937,0.848373429255974
106,29,29200,254.52013258350692,977.3004098470997,161.1463365189613,20,12.726006629175346,5.143686367616314,0.8481386132576911
107,25,25190,355.5467262191134,1827.590022920897,292.44505828282684,27,13.168397267374571,5.206809182110818,0.8331768042245778
108,29,29400,237.2770253656252,1013.4935385642482,169.39452579639735,21,11.298905969791676,4.8261597074488005,0.8066405990304636
109,69,69330,204.20900669376783,743.9698445222642,130.34342775442593,18,11.344944816320435,4.862548003413492,0.8519178284603002
110,76,76130,96.39770462079657,175.70572508844603,28.543900657862228,9,10.710856068977398,4.880714585790168,0.7928861293850619
111,62,62136,128.2503780179459,276.7667526287702,44.02939907069714,11,11.659125274358718,5.032122775068549,0.8005345285581298
112,85,85560,165.3839403016951,505.4126395836231,85.8308520143471,15,11.025596020113007,4.81345371032022,0.8174366858509248
113,47,47000,124.6407942538884,236.04896310892948,39.258602469953864,10,12.46407942538884,5.245532513531766,0.872413388221197
114,17,17640,151.71294077469167,343.7548487408423,58.10783149032728,12,12.642745064557639,5.208406799103671,0.880421689247383
115,7,7220,246.36634580307452,1105.8336211892786,189.55388287045633,22,11.198470263776114,4.78715853328692,0.820579579525785
116,88,88100,223.50892624582147,839.6871101332546,142.46498078931148,19,11.763627697148499,4.910450936451781,0.8331285426275525
117,69,69126,57.57446469739507,71.69547562354091,12.64972266524243,6,9.595744116232511,4.779698374902727,0.8433148443494953
118,59,59690,116.75477739785349,228.2877163118652,38.134665820960684,10,11.675477739785348,5.073060362485894,0.8474370182435708
119,44,44000,487.1839166136983,3167.975593532153,499.1768534505062,35,13.919540474677094,5.324328728625468,0.8389526948748003
120,26,26100,175.51279904894827,575.8672860791123,92.05487761765316,16,10.969549940559267,4.798894050659269,0.7671239801471097
121,21,21150,145.80286507985923,338.36604032272254,54.152787570442264,12,12.150238756654936,5.126758186707917,0.8204967813703373
122,44,44000,299.27176567747716,1579.5040342986888,273.36888777872446,26,11.510452526056813,4.860012413226735,0.8411350393191521
123,21,21150,489.0923415887352,3885.4278932860143,668.637828342045,40,12.227308539718381,4.981317811905146,0.857227985053904
124,55,55160,392.1596101259742,2482.904269447014,425.5913827297821,32,12.254987816436694,5.005855381949625,0.8580471426003671
125,75,75012,305.34134361918245,1505.8149730303342,257.26511077845873,25,12.213653744767297,5.019383243434447,0.8575503692615292
126,13,13320,360.1711678629267,2043.196318682755,344.98439300240943,29,12.419695443549198,5.032503247987081,0.8497152537005158
127,13,13011,346.7173781683325,1898.1100695354755,325.63940722885735,28,12.382763506011875,5.021455210411311,0.8614799133038554
128,34,34070,155.57053414998006,395.5494751834469,66.59483829383277,13,11.966964165383082,5.071147117736499,0.8537799781260611
129,83,83260,114.67121762435086,225.04980812540546,36.95527769922029,10,11.467121762435086,5.001106847231233,0.8212283933160064
130,26,26410,176.20486637866898,421.5990448846395,62.983785456031065,13,13.554220490666845,5.405115960059481,0.8074844289234752
131,73,73570,140.6955686036445,330.2415253875499,52.82628171279479,12,11.724630716970374,5.003659475568938,0.800398207769618
132,88,88400,934.2390481865701,12430.675247852914,2044.5893404458077,70,13.346272116951003,5.1472775353428215,0.8466208449050964
133,58,58000,171.73920441854642,465.1668174152858,72.53775781533021,14,12.267086029896173,5.111723268299844,0.7971182177508814
134,30,30660,92.58300057041487,143.4485836012979,24.59957467453128,8,11.572875071301858,5.123163700046354,0.8785562383761171
135,51,51290,469.32458024152766,3511.0929419565023,589.5102396886059,38,12.350646848461254,4.994442307192749,0.8385636410933228
136,94,94130,269.3998911217908,1246.4432206135125,209.90558335926522,23,11.713038744425686,4.926653045903212,0.8296663373884001
137,83,83500,199.65440202790532,502.627018482133,79.03562813859308,14,14.261028716278952,5.523373829473989,0.8685233861383855
138,83,83550,1130.4141886040686,19376.29029554854,3297.9825095656565,88,12.84561577959169,5.061726827468271,0.8615419303985519
139,37,37130,182.5269358313472,530.5551995646645,88.23787413212942,15,12.16846238875648,5.052906662520614,0.8403607060202802
140,93,93200,255.89380523738572,980.5909014572993,160.34439506895555,20,12.794690261869286,5.161004744512102,0.8439178687839766
141,13,13770,446.1861457463771,3287.624146958648,564.564098085724,37,12.059085020172354,4.936372593031003,0.8476938409695556
142,59,59250,54.27540465009558,51.92613327631185,8.461989710184003,5,10.855080930019117,5.192613327631185,0.8461989710184004
143,57,57000,1457.06902622855,28238.421592276438,4499.443507213461,104,14.010279098351443,5.272296787206206,0.8400753374184954
144,76,76400,188.96306835252884,655.1250369087547,116.335538610126,17,11.115474608972285,4.817095859623197,0.8554083721332794
145,57,57640,110.6937155651932,222.40268333735622,38.23520281416781,10,11.06937155651932,4.9422818519412495,0.8496711736481737
146,75,75005,158.7715298286393,446.6242275116135,78.33024642005894,14,11.340823559188522,4.907958544083665,0.8607719386819664
147,93,93500,276.66115472868574,1099.0525794427865,183.79830573888952,21,13.174340701365988,5.233583711632317,0.8752300273280453
148,94,94240,141.1818927006414,291.4676175409608,48.719511783579705,11,12.834717518240128,5.299411228017469,0.8858093051559947
149,66,66400,206.17182428738573,509.7909812511861,80.15823755203682,14,14.72655887767041,5.602098695067979,0.880859753319086
150,17,17132,537.028774595023,4368.869845297841,716.1737695469535,42,12.786399395119597,5.074181004991685,0.8317929959894931
151,65,65000,395.33391465479207,3095.6252231131293,564.4291420644046,37,10.684700396075462,4.648085920590284,0.8474912043009077
152,33,33800,133.60870568716712,364.5255313928494,64.38527859894013,13,10.277592745166702,4.673404248626275,0.8254522897300017
153,75,75011,197.0979280103698,667.1783195797914,110.62855632926166,17,11.59399576531587,4.905722938086702,0.8134452671269239
154,56,56450,155.25868203233426,395.0620718701712,68.134832713167,13,11.94297554094879,5.064898357309888,0.8735234963226538
155,2,2100,236.96949659540124,804.8941320560308,123.87855144191457,18,13.164972033077847,5.260745961150528,0.8096637349144743
156,38,38090,308.88345178334407,1512.768957645138,255.8599683337041,25,12.355338071333763,5.04256319215046,0.852866561112347
157,77,77330,985.3935580202103,14219.5078761228,2375.279683061453,75,13.138580773602804,5.124146982386595,0.8559566425446677
158,33,33700,116.6793388046596,264.0472311213074,45.92423018808659,11,10.607212618605418,4.8008587476601345,0.8349860034197562
159,94,94160,148.15859764088975,298.2935324197422,46.008021954474906,11,13.468963421899069,5.423518771268039,0.8365094900813619
160,91,91120,193.43966175915384,550.0566380879528,91.34922077051075,15,12.895977450610255,5.238634648456694,0.869992578766769
161,57,57720,462.98197804451416,3602.1402052061408,610.5288377893733,39,11.871332770372158,4.861187861276843,0.8239255570706792
162,77,77480,125.8692848492968,273.4777817956676,43.40593084157134,11,11.442662259026982,4.972323305375775,0.7891987425740243
163,75,75014,449.1817543007842,2780.1414496546868,434.68479893887263,33,13.611568312144975,5.2654194122247855,0.8232666646569557
164,42,42600,223.67631622211294,845.0279727169478,148.65099357378787,19,11.772437695900681,4.941684050976303,0.8693040559870636
165,75,75015,191.99182996355574,490.5426976801856,75.19554226620293,14,13.713702140253982,5.390579095386655,0.8263246402879444
166,35,35000,314.47912892361387,1428.5785836906243,233.9982959466919,24,13.10329703848391,5.176009361197914,0.847819912850333
167,66,66690,108.07833011899379,219.69011265851415,37.49575207245433,10,10.80783301189938,4.8820025035225365,0.8332389349434296
168,56,56100,112.86381333749796,223.99909518888376,37.98181184073527,10,11.286381333749796,4.977757670864084,0.8440402631274504
169,69,69004,340.9780639698149,1395.7729306238455,216.08149809134653,23,14.825133216078909,5.516889053849192,0.8540770675547293
170,69,69560,295.66652521032444,1220.597879577446,197.9897729114014,22,13.439387509560202,5.283973504664269,0.8570985840320406
171,34,34080,5412.78349614838,396855.2251924087,65935.97911327276,391,13.843436051530384,5.205000002523558,0.8647908599025871
172,94,94440,131.52688216498788,241.92816238629482,35.89548431133143,10,13.152688216498788,5.376181386362107,0.7976774291406984
173,38,38160,427.37898075666067,3193.413687221762,551.0529096130407,37,11.550783263693532,4.794915446278922,0.8274067711907518
174,73,73000,913.5849678114258,12573.722993702322,2131.9554894215776,71,12.867393912836983,5.0598482872041535,0.8579297744151217
175,68,68590,279.7248864194294,1106.5442973002514,167.59178130742836,21,13.320232686639496,5.269258558572626,0.7980561014639446
176,75,75,135.7406524642586,284.1903184806297,43.165130174018906,11,12.340059314932601,5.1670966996478125,0.7848205486185256
177,39,39700,168.3433326530061,459.6267962105594,79.5099274239312,14,12.024523760929005,5.050843914401752,0.8737354661970462
178,27,27290,208.333891652647,751.4955534767834,131.03262982734103,18,11.574105091813722,4.911735643639107,0.8564224171721636
179,66,66210,269.7383781772197,1165.4476454104788,198.9898301644143,22,12.260835371691805,5.045227902209865,0.8614278362095856
180,72,72230,406.16453916874485,2765.0380201566927,473.17250892076214,34,11.94601585790426,4.928766524343481,0.8434447574345136
181,27,27290,341.8680014151499,1478.5858814683818,230.9371660279677,24,14.244500058964578,5.357195222711528,0.8367288624201727
182,6,6140,180.4567872554643,424.5923508499908,67.92988347586754,13,13.881291327343407,5.443491677563984,0.8708959419983018
183,86,86100,421.7921529071252,2818.565719646457,491.8568609834669,34,12.405651556091918,5.024181318442882,0.8767501978314918
184,40,40130,166.74963425331114,456.7589141805464,77.05727889366169,14,11.910688160950796,5.019328727258752,0.8467832845457328
185,86,86240,429.39187389964275,2712.768964839058,447.64485845621545,33,13.01187496665584,5.137820009164883,0.8478122319246505
186,77,77250,624.2470310923384,5585.991700886129,925.4562578405627,47,13.281851725368902,5.167429880560712,0.8561112468460339
187,59,59320,197.99229589748788,733.0110680336187,125.39175703628402,18,10.999571994304882,4.790922013291626,0.8195539675574119
188,93,93230,364.84295882860715,1958.6273127513098,324.9021617336235,28,13.030105672450256,5.181553737437327,0.8595295283958293
189,40,40090,117.43875754701412,229.07945549567617,36.553681205146,10,11.743875754701412,5.090654566570581,0.8123040267810222
190,38,38140,197.54187717930418,610.1147622916079,102.51401718027353,16,12.346367323706511,5.084289685763399,0.8542834765022794
191,10,10190,245.01641787169422,1105.275789621417,184.2022905373838,22,11.137109903258828,4.7847436780147925,0.7974125131488475
192,33,33240,324.29095027306823,1459.7434211353693,233.5647157396493,24,13.51212292804451,5.288925438896266,0.8462489700711932
193,57,57590,129.07287785944152,278.2914827323288,47.41142195757603,11,11.733897987221956,5.059845140587797,0.8620258537741097
194,13,13510,259.3056376617325,1220.5193505816917,212.21122358121391,23,11.27415815920576,4.824187156449375,0.8387795398466953
195,94,94600,579.3663261974758,4694.359256063993,774.6050282697339,43,13.473635492964554,5.198625975707633,0.8578128773751206
196,77,77515,169.26111219096785,461.8653378279585,75.87714718316518,14,12.090079442211989,5.0754432728347085,0.8338148042106064
197,63,63100,125.76971162783381,273.9745942705493,47.12909829997972,11,11.433610147984892,4.981356259464532,0.8568926963632676
198,36,36400,124.44409139430779,273.4894492504318,46.085393058305684,11,11.313099217664345,4.972535440916942,0.8379162374237397
199,42,42123,864.026142662689,10981.302408531055,1841.1561616995182,66,13.091305191858925,5.119488302345481,0.8583478609321763
200,59,59110,96.08745019406842,175.4642639065891,30.907610491429967,9,10.676383354896492,4.8740073307385865,0.8585447358730547
201,67,67490,157.44621151052664,443.3165794805162,74.87590180150961,14,11.246157965037616,4.871610763522156,0.8228121077088969
202,84,84490,427.88677193033374,2710.3484368523536,453.3840663339693,33,12.966265816070718,5.133235675856731,0.8586819438143358
203,54,54000,363.9572999115405,1643.6978264104139,251.4976294951968,25,14.55829199646162,5.4789927547013795,0.838325431650656
204,13,13010,519.6786010938584,4316.966388835842,743.2192110914567,42,12.373300026044248,5.01389824487322,0.8632046586428068
205,59,59860,90.77001845909014,170.6466759164644,27.89235435311245,9,10.08555760656557,4.7401854421240115,0.7747876209197903
206,29,29200,350.3721426490047,1811.9652211076527,288.2993226978555,27,12.97674602403721,5.16229407722978,0.821365591731782
207,21,21380,1457.4799296722135,33596.147315417365,5829.662938955508,117,12.457093416001825,4.950802728472939,0.8590720511281327
208,36,36330,291.40601133336094,1208.6524511561586,196.98411630979112,22,13.245727787880043,5.232261693316704,0.852745092250178
209,85,85140,83.9281697779623,136.8150389525004,23.656572651154598,8,10.491021222245287,4.886251391160728,0.8448775946840927
210,75,75017,382.4166978006517,2104.8997477639878,339.04183127630216,29,13.186782682781093,5.184482137349724,0.8350784021583797
211,78,78400,581.0274760812314,5219.012635187123,892.0331221519923,46,12.63103208872242,5.04252428520495,0.8618677508714901
212,87,87430,114.91149433100637,192.3484810845804,30.88686866318105,9,12.767943814556263,5.343013363460567,0.8579685739772515
213,14,14000,203.48632488494508,564.0701355916277,88.96337425259048,15,13.565754992329671,5.3720965294440735,0.8472702309770522
214,93,93110,230.3880101123334,858.4088912005412,143.37344175742385,19,12.12568474275439,5.019935036260475,0.8384411798679757
215,85,85470,211.16585161631303,689.145264695055,113.50071878682611,17,12.421520683312531,5.067244593345992,0.8345641087266626
216,41,41120,184.06253711223286,535.0552626550002,90.0363492264296,15,12.270835807482191,5.095764406238097,0.8574890402517106
217,67,67870,184.60219289161216,534.4394430520524,89.82611201829765,15,12.30681285944081,5.0898994576385945,0.8554867811266443
218,57,57970,440.1540979718899,2878.4424964138007,482.2491778676924,34,12.945708763879114,5.130913540844564,0.8596242029727138
219,81,81000,76.90033489175096,106.17965110583938,18.49798062106441,7,10.985762127392993,5.056173862182828,0.8808562200506862
220,29,29200,184.68178190318406,647.8819418419446,111.77361262465429,17,10.863634229599063,4.763837807661357,0.8218647987106933
221,92,92600,830.3183312691351,8611.17268136833,1330.1255066498327,57,14.566988267879564,5.395471604867375,0.8334119715851082
222,91,91510,254.61914294732648,1132.811456434211,199.28542798180533,22,11.573597406696658,4.903945698849399,0.8627074804407157
223,94,94800,137.79053213425468,328.18824470421833,56.57815100854583,12,11.482544344521223,4.9725491621851265,0.8572447122506944
224,83,83200,254.29022537645702,905.5315385122699,147.22399905632895,19,13.383696072445106,5.295506073171169,0.8609590588089412
225,31,31500,192.610738748637,545.6489622752177,90.42709533939438,15,12.8407159165758,5.196656783573502,0.861210431803756
226,14,14100,161.606305609842,401.8332266652033,61.42551878056314,13,12.431254277680154,5.151708034169273,0.7875066510328608
227,59,59800,230.80925098469817,660.9243534280539,102.9466409413723,16,14.425578186543635,5.507702945233783,0.8578886745114358
228,83,83520,693.9925713420307,7268.526151468581,1226.7129460295955,54,12.85171428411168,5.079333439181398,0.8572417512436027
229,66,66690,146.98872936546792,429.9401115643347,73.60354826190007,14,10.49919495467628,4.724616610597085,0.8088302006802206
230,63,63410,273.25859749917197,1253.3468910004601,214.95104381523112,23,11.880808586920521,4.95394028063423,0.8496088688349056
231,38,38000,227.06564011842352,787.3775101835832,131.42881725823827,18,12.614757784356861,5.146258236494008,0.8590118775048253
232,35,35530,128.4058405088012,278.23291101889697,48.10025838781738,11,11.673258228072836,5.058780200343581,0.8745501525057705
233,60,60360,351.0898776107577,1710.163294389032,275.24715328293735,26,13.503456831182989,5.262040905812406,0.8469143177936533
234,35,35150,133.32254614495045,406.8009611858955,73.19881194152678,14,9.523039010353603,4.470340232812038,0.8043825488079867
235,11,11100,231.84177686305097,726.4870194293675,112.78616626159419,17,13.637751580179469,5.341816319333584,0.8293100460411338
236,55,55140,112.46793963298754,223.92939686995956,38.23777616699934,10,11.246793963298753,4.9762088193324345,0.849728359266652
237,31,31840,141.40603360459087,290.31946426961747,45.55438113103268,11,12.855093964053715,5.278535713993045,0.8282614751096851
238,12,12100,158.82911202685347,397.852958430289,64.15760951864456,13,12.217624002065651,5.100678954234474,0.822533455367238
239,92,92130,113.4980487717033,223.8963507667334,34.1561083861211,10,11.34980487717033,4.975474461482965,0.759024630802691
240,93,93410,94.11542760285387,144.8715038634451,23.53309209604866,8,11.764428450356734,5.173982280837325,0.8404675748588807
241,31,31700,188.86173726801042,596.6553562010379,101.7754547542393,16,11.803858579250651,4.972127968341982,0.8481287896186609
242,94,94470,105.85288925850381,183.53692096001828,30.310819454068668,9,11.761432139833756,5.098247804444952,0.841967207057463
243,78,78180,205.52667858629127,566.5541777740639,89.54996133664275,15,13.701778572419418,5.395754074038703,0.8528567746346929
244,1,1162,263.35529820670524,1068.2688820665708,170.13814788117827,21,12.540728486033583,5.08699467650748,0.8101816565770393
245,30,30129,258.1788054396551,1136.3444768168813,189.2349381861956,22,11.735400247257049,4.919240159380439,0.8191988666069073
246,59,59310,203.27007904459717,740.9863760534696,128.05915049431457,18,11.292782169144287,4.843048209499801,0.8369879117275462
247,84,84310,265.5991215475139,1153.7069907662897,197.235586633264,22,12.072687343068814,4.994402557429825,0.8538337083691082
248,69,69004,207.225517749039,810.8464401045629,144.05521940894616,19,10.906606197317842,4.741792047395105,0.8424281836780477
249,9,9840,390.02346333967876,2023.2492245579572,313.7137027636174,28,13.929409404988528,5.352511176079251,0.8299304305915804
250,63,63000,1085.82490763395,17708.462986633436,2990.134665327269,84,12.926486995642263,5.079880374823132,0.8577552109372545
251,69,69140,282.29878196582496,1110.0953783169261,178.58911453448687,21,13.44279914122976,5.2861684681758385,0.8504243549261279
252,71,71000,220.76806098433167,710.1568208530772,117.08833694899674,17,12.986356528490099,5.221741329802038,0.8609436540367408
253,92,92210,575.6827731012388,4373.514455749095,692.8646206649128,41,14.041043246371679,5.3335542143281645,0.8449568544694058
254,31,31620,226.11241683837264,780.9632519594801,125.716630571545,18,12.561800935465147,5.104334980127321,0.8216773239970261
255,75,75015,505.21869216520827,4241.2123430802,716.8885214520435,42,12.029016480124007,4.92591445189338,0.8326231375749634
256,27,27380,240.23373804751938,878.2122228344062,143.5990083412868,19,12.643880949869441,5.135743993183662,0.8397602826975836
257,33,33700,191.89598768426134,492.1889065669402,73.48810284858003,14,13.706856263161525,5.408669302933409,0.8075615697646157
258,3,3400,151.39815989252153,344.4186929129479,56.18258406583872,12,12.616513324376795,5.218465044135574,0.851251273724829
259,78,78,123.1255359708875,234.71720966349977,39.07241287723092,10,12.31255359708875,5.215937992522218,0.8682758417162426
260,6,6530,332.93574007528,1670.9949123454405,282.24296976622776,26,12.805220772126155,5.14152280721674,0.8684399069730084
261,10,10000,132.89360679392502,244.15130539287372,38.1344054491864,10,13.289360679392502,5.4255845642860825,0.8474312322041423
262,57,57390,121.01331591983521,306.08060203379927,55.56355357000889,12,10.0844429933196,4.637584879299989,0.8418720237880135
263,33,33000,144.92950854936353,294.81919883853124,47.889006214207235,11,13.175409868123957,5.360349069791477,0.870709203894677
264,66,66180,166.8111421875773,509.205845922945,88.9037520954877,15,11.120742812505153,4.849579484980429,0.8467024009094067
265,28,28160,114.71913987539259,192.64917547519204,31.529260142061872,9,12.746571097265843,5.351365985422001,0.875812781723941
266,93,93440,121.36816047793877,232.63812282671486,38.540857269978645,10,12.136816047793877,5.169736062815886,0.8564634948884143
267,77,77340,819.0794839946785,8345.982899898057,1311.2459996205312,56,14.626419357047832,5.419469415518219,0.8514584413120332
268,35,35510,233.81533575417433,936.6947886134116,156.8011945964337,20,11.690766787708716,4.929972571649534,0.825269445244388
269,33,33800,570.8347180129325,4510.561188518276,742.0920811437772,42,13.591302809831726,5.238747024992191,0.861895564626919
270,50,50340,507.1712313520761,4233.15086269763,728.7651233556497,42,12.075505508382765,4.91655152461978,0.8464171002969219
271,38,38850,157.57936409078988,398.6152913270878,67.74514618237528,13,12.121489545445375,5.110452452911382,0.8685275151586574
272,65,65100,369.369719312107,1960.8417520108565,312.1935015593228,28,13.191775689718108,5.187412042356763,0.8259087342839228
273,59,59800,440.04432274090993,2744.1770184853854,445.7810069777055,33,13.33467644669424,5.197304959252624,0.8442822101850482
274,5,5000,174.70561462783218,469.89404592150936,77.08791467734574,14,12.478972473416585,5.163670834302301,0.8471199415092938
275,78,78510,419.7366027451591,2941.431119364714,512.153919358511,35,11.992474364147402,4.943581713218006,0.8607628896781697
276,94,94250,142.15865903386785,251.03100434278022,36.80255419179966,10,14.215865903386785,5.5784667631728935,0.8178345375955479
277,63,63500,1846.613065437293,53714.15667592064,9219.416157263537,148,12.477115307008736,4.937870626578474,0.8475286042713308
278,40,40410,396.4765259757184,2727.666721660765,472.752152016042,34,11.661074293403482,4.862151019003146,0.8426954581391123
279,75,75016,226.4355222381382,850.6188367185032,145.20343657634905,19,11.917659065165168,4.97437916209651,0.8491429039552576
280,76,76300,229.14740164514293,789.6657064952033,130.5221031239251,18,12.730411202507941,5.161213767942505,0.8530856413328437
281,31,31150,305.0665203942825,1319.4443907281782,206.2741347108633,23,13.263761756273153,5.215195220269479,0.815312785418432
282,16,16110,333.62297833325346,1663.399069049068,270.06899509699616,26,12.83165301281744,5.11815098168944,0.8309815233753728
283,47,47400,174.87135006977473,467.7397512259481,75.80911509890298,14,12.490810719269623,5.13999726621921,0.8330671988890437
284,30,30129,507.0889779021238,3947.573214242736,675.107411128359,40,12.677224447553096,5.0609913003112,0.8655223219594346
285,1,1120,130.4304526525839,277.2374999355677,42.57205185243342,11,11.857313877507629,5.040681817010322,0.7740373064078804
286,84,84360,137.60688165868277,327.8300142556377,56.252255137490806,12,11.467240138223564,4.967121428115723,0.852306896022588
287,21,21560,333.5137693546393,1576.7768972415968,260.72851234234713,25,13.340550774185571,5.255922990805322,0.8690950411411571
288,62,62123,52.89911796035535,68.62449284989687,12.458093382365796,6,8.816519660059225,4.574966189993124,0.8305395588243863
289,67,67500,116.1374760646337,192.63855586798945,28.87766759206445,9,12.904164007181523,5.35107099633304,0.8021574331129014
290,94,94110,326.4933645904738,1731.1773359473498,296.62982709846875,27,12.092346836684214,4.932129162243162,0.8450992225027599
291,38,38240,247.93106265042567,963.5776490063579,157.6100492449496,20,12.396553132521284,5.071461310559778,0.829526574973419
292,75,75018,258.4068610670946,1138.0191617995235,193.84267850129018,22,11.745766412140664,4.926489877920015,0.8391457943778796
293,81,81100,784.4426926802506,9746.705423200907,1644.459446647821,63,12.45147131238493,4.990632577163803,0.8420171257797343
294,69,69200,432.4013080660796,2723.514551375406,432.65534175437125,33,13.10306994139635,5.158171498817056,0.8194229957469152
295,51,51100,348.5054889524944,1910.5400055741682,315.94310359678803,28,12.446624605446228,5.054338639085101,0.8358283163936191
296,92,92200,363.8880044685892,1948.279967979586,319.13473427047126,28,12.996000159592471,5.154179809469804,0.8442717837843154
297,5,5300,253.42881316215752,901.9664748511369,141.52037130694077,19,13.338358587481975,5.274657747667467,0.8276045105669051
298,38,38210,293.63714121821755,1300.6715194885448,207.96153063091984,23,12.766832226879023,5.140994148176066,0.8219823345095646
299,28,28100,175.81581977773277,470.62621995211384,70.0052580819836,14,12.558272841266627,5.171716702770482,0.7692885503514681
300,34,34170,281.80223664031814,1031.7016051591954,165.3000542393578,20,14.090111832015907,5.430008448206292,0.8700002854703042
301,14,14123,184.85092160357902,534.791127222776,87.7880790559133,15,12.323394773571936,5.093248830693105,0.8360769433896504
302,80,80000,222.20135975208953,839.9058430118369,137.62358758002313,19,11.694808408004713,4.9117300760926135,0.8048163016375621
303,35,35530,101.24812228607047,211.22291637424843,35.984448322083,10,10.124812228607047,4.6938425860944095,0.7996544071573999
304,93,93700,139.63924292381438,330.2068215759866,54.926410157529595,12,11.636603576984532,5.003133660242222,0.8322183357201454
305,38,38240,232.72171238764508,794.9661430456042,123.26925009219234,18,12.928984021535838,5.195857144088916,0.805681373151584
306,13,13860,587.434794792464,5074.891398955877,822.9758148159573,45,13.054106550943645,5.12615292823826,0.8312887018343003
307,67,67400,378.9564295601773,2309.127275348866,393.3612496283579,31,12.224400953554106,4.965865108277131,0.8459381712437803
308,50,50530,92.50500397695065,143.00355970050555,23.841026480318657,8,11.56312549711883,5.107269989303769,0.851465231439952
309,58,58320,368.54338662271607,2290.4207376115805,396.0473764749746,31,11.88849634266826,4.925635994863614,0.851714788118225
310,26,26310,433.2470012850792,2246.3952420931037,351.2461748522687,29,14.939551768451008,5.532993207125871,0.8651383617050954
311,1,1070,441.92240827771184,3011.761939713724,508.06388224238214,35,12.626354522220339,5.0617847726281076,0.8538888777182893
312,62,62300,118.05549165901797,194.45938158713417,30.2524525872806,9,13.117276851001996,5.401649488531505,0.840345905202239
313,76,76300,138.35109689977278,326.5923859706446,50.43298341254614,12,11.529258074981065,4.948369484403706,0.7641361123113052
314,78,78112,200.31365987620177,616.742913737365,104.70670021355316,16,12.51960374226261,5.139524281144708,0.872555835112943
315,17,17340,512.8132072551024,3976.8493402017143,675.6177003533412,40,12.82033018137756,5.098524795130403,0.86617653891454
316,78,78700,219.2279260515943,772.3019570450323,127.25640769132829,18,12.179329225088573,5.047725209444655,0.8317412267407078
317,38,38350,107.88481024151923,217.8637461142295,36.900535260973754,10,10.788481024151924,4.841416580316212,0.8200118946883056
318,51,51100,1327.991248062224,22061.003196485795,3485.9445071907376,91,14.593310418266197,5.387302367884199,0.8512684999244781
319,69,69250,250.85255863127918,823.6974620699739,122.50557006850686,18,13.936253257293288,5.383643542941006,0.8006900004477572
320,50,50410,171.23279046749576,462.9607235858981,76.33927939084751,14,12.230913604821126,5.087480478965913,0.8388931801192034
321,92,92300,501.8448437025547,3777.7261105862685,638.339030004134,39,12.86781650519371,5.098145898227083,0.861456180842286
322,45,45100,308.2824842503349,1332.9905723079542,211.5456977431773,23,13.403586271753692,5.268737439952388,0.8361490029374596
323,83,83700,283.40080614527784,1190.5450147299075,182.0992497007987,22,12.881854824785357,5.153874522640292,0.7883084402631979
324,33,33740,440.8988368672686,3017.4988878076733,507.1488903346099,35,12.597109624779103,5.07142670219777,0.8523510761926217
325,92,92100,224.12485384665885,844.3507700226361,145.8391254228246,19,11.796044939297834,4.937723801301965,0.8528603825896175
326,92,92340,308.54094297159935,1606.059528797833,269.2610973828348,26,11.866959345061513,4.9417216270702555,0.8284956842548763
327,40,40600,336.60686249713024,1484.6728208052716,233.65437025637695,24,14.025285937380426,5.379249350743738,0.8465738052767281
328,62,62710,928.9860431811361,11107.636330777394,1791.7901134616682,65,14.292092972017478,5.340209774412209,0.8614375545488789
329,56,56600,255.7359906797688,906.4372633837894,147.9545056074866,19,13.459788983145726,5.300802709846722,0.865231026944366
330,35,35530,240.89731479801864,743.9809738154213,112.70308357821224,17,14.17043028223639,5.470448336878098,0.8286991439574429
331,35,35400,1664.141668210942,37441.461288097315,5999.574430569219,120,13.867847235091183,5.2439021411901,0.8402765308920475
332,31,31000,768.5536117105639,9159.988113374497,1560.3899955652632,61,12.599239536238754,5.005457985450545,0.8526721287241875
333,94,94360,192.63133079051508,493.0925697532712,73.51419692583161,14,13.759380770751077,5.418599667618365,0.8078483178662814
334,33,33260,424.70811887397457,2824.707936792116,489.04273225188257,34,12.491415260999252,5.0351300121071585,0.8717339255826784
335,94,94100,215.09046068437118,765.5521872355564,131.661108128376,18,11.949470038020621,5.003609066899061,0.8605301184861176
